User ID,Latitude,Longitude,Degree,ClusteringCoefficient,Gender,TwitterFriendCount,TwitterFollowerCount
41973,-29.990475,-51.177492,0,0.0,male,1826,1141
5742,-33.432922,-70.603833,0,0.0,male,570,137
239045,52.812827,-2.083776,0,0.0,female,67,12
249978,45.279897,-93.000525,1,0.0,female,193,195
237564,51.520191,-0.071876,0,0.0,female,844,1535
163942,32.996387,-96.830452,0,0.0,female,518,637
36717,13.730724,100.567442,0,0.0,male,1520,667
103135,30.163857,-95.4637,0,0.0,male,258,707
54722,34.654485,135.428987,0,0.0,male,237,163
21696,40.76275,-111.88744,0,0.0,male,694,533
1523,61.578915,-149.409605,0,0.0,male,384,456
36425,51.038038,-114.075508,0,0.0,male,297,303
158830,39.993333,-85.930247,0,0.0,male,243,134
23626,34.115393,-117.772794,1,0.0,male,1556,4108
229827,44.087651,-103.225662,0,0.0,male,52,42
111149,-8.745261,115.166078,2,0.0,male,491,480
162268,-8.745261,115.166078,0,0.0,female,340,146
190931,10.777939,106.699078,0,0.0,male,877,752
45439,33.743219,-118.103263,0,0.0,male,238,189
15252,35.906941,139.617887,0,0.0,male,371,428
114849,35.702673,139.776345,32,0.1169354838709677,male,193,381
236618,39.415644,-87.415061,0,0.0,male,161,109
248243,37.5002,-77.534968,0,0.0,female,794,339
225686,30.243836,120.182502,0,0.0,male,594,379
26233,46.464652,-0.822191,0,0.0,male,835,1334
30467,44.830963,-0.572619,0,0.0,male,1935,1091
179551,44.830963,-0.572619,0,0.0,male,89,99
232544,-27.450467,153.05267,0,0.0,male,146,32
70708,35.01035,135.741266,0,0.0,male,177,333
103877,13.04302,80.27403,0,0.0,female,255,254
31829,-29.917131,-71.203744,0,0.0,female,1895,504
129740,-29.917131,-71.203744,0,0.0,female,288,187
48006,51.230355,2.910469,4,0.5,female,429,308
229996,-23.551202,-46.611021,0,0.0,male,78,54
82661,51.562308,-0.076435,0,0.0,female,387,400
106274,33.509425,130.495109,0,0.0,male,229,52
110013,40.987868,29.086733,0,0.0,male,410,182
9525,41.675146,-0.897181,0,0.0,female,490,229
183657,51.4682,-0.295351,0,0.0,male,636,463
113926,48.867744,2.336887,0,0.0,female,672,438
28884,35.307347,138.964664,0,0.0,female,1644,616
181384,51.682509,5.39138,0,0.0,female,674,161
63917,41.121746,-73.404263,0,0.0,female,511,171
21041,50.936562,6.956273,0,0.0,male,859,735
85004,62.44551,17.33531,0,0.0,male,1997,1478
235518,33.550816,-101.949247,0,0.0,female,2940,5241
100406,51.509647,0.025765,0,0.0,male,601,593
1762,35.54506,139.769032,0,0.0,male,202,268
66101,35.54506,139.769032,0,0.0,male,1846,583
16744,35.54506,139.769032,0,0.0,male,1027,1286
36319,35.54506,139.769032,0,0.0,male,109,67
263222,50.825607,-0.148886,0,0.0,male,20,25
188853,27.516223,-97.863315,0,0.0,male,939,572
11761,33.640809,-112.03004,0,0.0,female,954,2129
203284,40.418201,-74.169753,0,0.0,male,450,732
51502,36.081673,-115.137706,0,0.0,female,52,395
188730,36.682462,-4.460535,0,0.0,female,101,87
18347,34.845776,-82.401769,0,0.0,male,608,500
15429,18.219753,-66.063776,0,0.0,male,520,421
183987,-33.433669,-70.651141,0,0.0,female,1996,966
56431,41.567377,-93.649896,0,0.0,male,530,385
10119,35.045346,-78.92276,0,0.0,male,294,86
112469,53.39981,-1.422129,0,0.0,male,241,178
127014,-33.40205,-70.578811,0,0.0,female,564,540
100206,36.109003,-95.975431,0,0.0,female,1272,1621
816,33.76686,-118.165669,0,0.0,male,368,725
253220,-33.45017,-70.538449,0,0.0,male,266,245
259849,39.208212,-84.399621,0,0.0,male,617,530
5493,45.433982,12.33829,0,0.0,male,1565,1078
64899,36.105878,-79.937253,0,0.0,male,585,625
91490,36.105878,-79.937253,0,0.0,female,706,411
91271,28.490759,-81.509894,0,0.0,male,54444,53181
15209,42.136313,-75.904592,0,0.0,male,1214,357
72114,38.743528,-121.223774,0,0.0,male,47,45
14419,35.152159,-80.832766,0,0.0,female,192,53
195957,41.904528,-88.04203,0,0.0,female,127,51
37277,-33.424636,-70.553448,16,0.1583333333333333,female,173,215
48538,33.767064,-118.165406,0,0.0,male,382,510
83768,40.924302,-72.818022,0,0.0,female,38,79
69669,47.5951,-122.387481,0,0.0,female,363,176
136009,24.555782,-81.800879,0,0.0,male,255,256
54218,42.029615,-91.624661,18,0.3856209150326797,male,282,166
145207,43.928117,-78.89765,0,0.0,female,731,1283
27465,32.853925,-83.657298,0,0.0,male,921,2377
2493,33.697463,-85.146398,0,0.0,female,67,83
2493,33.697463,-85.146398,0,0.0,female,43,48
176883,34.235119,-77.94971,0,0.0,male,50,45
245664,35.557752,-77.362933,0,0.0,female,669,519
10601,28.573386,-80.797918,0,0.0,male,294,341
10601,28.573386,-80.797918,0,0.0,male,413,440
66468,35.666229,139.928758,0,0.0,male,607,1096
25105,51.513938,-0.129374,0,0.0,male,106,107
143757,26.351134,-80.156407,0,0.0,male,474,404
23530,40.574713,-105.084733,0,0.0,male,489,56
16543,39.97707,-83.003527,0,0.0,male,2590,3668
111248,-13.010509,-38.50846,0,0.0,male,614,578
224368,40.805754,-73.941379,0,0.0,male,931,501
175506,43.152215,-77.586996,0,0.0,male,320,421
226463,36.057595,-112.137253,0,0.0,male,392,569
252336,1.334657,103.850959,0,0.0,female,301,77
65753,29.947906,-93.993212,0,0.0,female,1919,1349
55865,35.509667,139.630523,0,0.0,male,48,34
81960,39.402696,-84.56701,0,0.0,male,292,274
81960,39.402696,-84.56701,0,0.0,male,299,271
56555,32.79041,-96.822688,0,0.0,male,771,1099
25268,42.305395,-83.06276,0,0.0,female,330,534
10626,35.530464,139.70007,0,0.0,male,2000,1718
182573,37.207973,-93.292379,0,0.0,female,50,73
117215,41.935703,-87.664227,0,0.0,male,221,227
94237,13.813403,100.71395,0,0.0,male,555,275
94237,13.813403,100.71395,0,0.0,male,556,289
119535,30.293535,-81.390688,0,0.0,male,11,23
219199,30.293535,-81.390688,0,0.0,male,182,221
22976,35.455863,139.632862,0,0.0,male,112,50
207492,34.821554,135.425806,0,0.0,male,296,66
237780,-34.587475,-58.433608,0,0.0,female,1483,1201
259287,43.057518,141.35337,0,0.0,male,310,393
29649,37.543795,127.234983,0,0.0,female,254,599
28184,50.634094,3.063346,0,0.0,male,538,1017
230702,-34.928542,138.599814,12,0.5303030303030303,female,283,297
4693,-37.828777,144.991658,0,0.0,male,994,1122
33368,-23.750812,-46.745656,0,0.0,female,192,108
109678,45.54976,9.331534,0,0.0,female,472,261
46750,-31.95315,115.877323,0,0.0,male,182,37
14120,5.970705,116.075106,0,0.0,male,878,704
218968,43.729363,7.361845,0,0.0,male,290,234
156446,49.993842,9.071563,0,0.0,male,1943,1226
20112,51.284226,0.551162,0,0.0,male,299,719
79239,53.721827,-2.668186,0,0.0,male,36,36
17766,19.252997,72.850178,34,0.0374331550802139,male,106,22
166510,13.755312,100.516975,0,0.0,male,156,86
104199,48.842943,2.322831,0,0.0,male,94,174
64337,14.536854,120.988355,0,0.0,male,176,112
127514,41.011498,-73.796151,0,0.0,male,856,1445
51246,40.576932,-74.166882,0,0.0,male,114,130
149642,28.68543,-81.337709,0,0.0,male,1228,1265
4127,41.67316,-86.251514,4,0.3333333333333333,male,198,242
32770,48.861814,2.34689,0,0.0,male,1764,1354
264823,51.609302,0.265598,10,0.1333333333333333,male,89,82
53406,29.959159,31.259101,0,0.0,male,694,805
32633,12.970597,77.641145,0,0.0,male,940,983
164977,47.287639,-122.48882,0,0.0,male,683,908
184748,53.274497,-9.049172,0,0.0,female,344,493
74616,32.822283,-80.081514,0,0.0,male,576,580
138405,43.577605,-116.563639,0,0.0,male,1999,657
164410,44.885431,-93.06628,0,0.0,female,0,2
16546,40.742128,-74.245927,2,0.0,male,353,339
113268,33.015196,-96.982307,0,0.0,male,502,604
239169,40.759779,-73.732958,0,0.0,female,270,98
23,-34.596331,-58.394162,0,0.0,male,51,11
1085,48.461101,-123.329577,0,0.0,female,170,80
1202,45.489381,-73.587542,0,0.0,male,390,473
201493,32.83804,-117.27942,0,0.0,male,530,280
227449,41.640269,-0.909015,0,0.0,female,778,22940
31955,28.415815,-81.582166,0,0.0,female,5341,4940
158047,32.140956,-80.751004,0,0.0,male,151,45
27735,36.552069,140.63236,0,0.0,male,401,128
32006,37.803288,-122.433384,0,0.0,male,227,59
72078,34.17237,-118.549051,0,0.0,male,540,131
6871,-23.591863,-46.646296,40,0.0653846153846153,male,200,433
4581,55.600334,12.997498,0,0.0,male,350,268
40192,29.985587,-95.339162,0,0.0,male,2000,584
138792,35.680237,139.788494,0,0.0,male,289,259
138792,35.680237,139.788494,0,0.0,male,206,190
40337,19.40947,-99.175451,37,0.1351351351351351,male,91,121
259662,32.940767,-97.079504,0,0.0,male,781,201
32228,26.364139,-80.143852,34,0.0998217468805704,male,526,3290
11145,35.73038,139.709514,0,0.0,male,600,236
191522,37.331125,-121.81194,0,0.0,male,611,467
10643,35.642624,139.7477,98,0.0446034083736587,female,108,330
87329,51.511687,-0.138434,0,0.0,male,128,17
30232,60.404372,25.105521,0,0.0,male,158,147
24196,34.708938,135.509357,0,0.0,male,215,204
40931,35.655518,139.756731,0,0.0,female,1157,745
612,35.396327,139.466522,41,0.0853658536585365,male,991,812
258872,37.520405,127.034947,0,0.0,female,357,195
211120,-7.266687,112.796228,0,0.0,male,1821,875
70212,-19.63317,-43.96338,0,0.0,female,1578,615
85156,-19.63317,-43.96338,0,0.0,male,1168,519
199682,-19.63317,-43.96338,0,0.0,female,320,169
211182,-19.63317,-43.96338,0,0.0,female,101,38
9674,-33.414284,-70.584412,0,0.0,male,675,331
163646,25.716845,-80.281378,2,0.0,female,65,16
19198,41.403982,2.19542,0,0.0,male,99,80
21349,-33.908819,18.416262,0,0.0,male,141,81
21515,39.386922,-77.408702,2,1.0,female,51,26
116162,-34.602376,-58.370662,2,1.0,male,611,276
119920,48.198824,16.397853,11,0.1818181818181818,male,357,162
32302,52.052414,1.163858,0,0.0,male,423,591
248942,-25.597606,-54.488454,0,0.0,male,258,10179
248942,-25.597606,-54.488454,0,0.0,male,252,10392
259326,-25.597606,-54.488454,0,0.0,male,131,47
249836,47.668819,-117.418555,0,0.0,male,1214,1137
154981,55.727001,37.57983,0,0.0,male,714,576
248735,50.905248,4.625114,0,0.0,male,181,232
126550,51.110668,17.033513,0,0.0,male,44,78
146523,47.042833,-122.900727,0,0.0,male,232,77
17224,-36.827012,-73.039899,0,0.0,male,65,16
43003,30.248206,-87.689438,0,0.0,male,934,937
70140,51.775485,5.875675,7,0.2857142857142857,male,597,283
239980,-33.496939,-70.614996,0,0.0,female,938,123
179587,41.894028,-87.622772,0,0.0,female,1404,3137
26284,42.9885,-81.25145,0,0.0,male,468,647
96851,42.800722,-1.63722,45,0.1373737373737373,male,69,65
44654,-35.430102,-71.64721,8,0.2142857142857142,male,761,1699
158662,29.352648,-98.523987,0,0.0,male,27,12
1268,-33.441128,-70.607275,69,0.191389599317988,male,433,228
214648,38.858692,-77.053256,0,0.0,male,1147,1316
121458,38.858692,-77.053256,0,0.0,male,197,178
39125,38.858692,-77.053256,0,0.0,male,561,569
51723,46.212627,-119.164035,0,0.0,male,858,751
265380,32.934311,-97.093657,0,0.0,male,555,523
105898,37.491616,-77.654745,4,0.8333333333333334,male,445,153
261985,39.869701,-86.143807,0,0.0,male,1174,1196
122014,38.901888,-77.034105,0,0.0,male,213,247
261253,25.986749,-80.299931,0,0.0,female,106,56
264441,44.829339,-93.331865,1,0.0,male,1294,4425
207073,44.829339,-93.331865,0,0.0,male,417,435
15494,35.464043,139.622388,0,0.0,male,821,912
48298,22.296862,114.17198,0,0.0,male,1118,412
48298,22.296862,114.17198,0,0.0,male,414,395
10995,35.693622,139.75399,0,0.0,male,422,139
235376,52.278504,-1.546283,0,0.0,male,38,33
107827,50.937094,5.349483,0,0.0,female,264,210
70418,52.513715,13.476273,8,0.1428571428571428,male,93,76
11295,35.689643,139.721181,0,0.0,male,138,124
135438,48.897894,2.303452,0,0.0,male,324,208
43564,59.375561,10.78248,0,0.0,male,647,681
93738,49.834252,18.286737,0,0.0,male,1336,1092
150693,40.664492,-80.544674,0,0.0,male,1997,984
16975,35.657074,139.703562,0,0.0,male,714,842
68595,39.88203,32.757025,0,0.0,female,544,686
184459,50.725767,-1.741311,0,0.0,male,208,153
163717,47.64955,-122.364483,23,0.1304347826086956,male,256,241
3040,45.062973,7.660089,0,0.0,male,468,523
27764,51.552353,-0.111516,0,0.0,male,328,279
183249,24.959935,46.702795,0,0.0,male,714,588
100000,50.731149,7.078759,0,0.0,male,199,353
84949,34.1406,-118.443124,0,0.0,female,34,35
59402,-30.029291,-51.211782,0,0.0,male,378,421
264331,33.8477,-117.934177,0,0.0,male,1997,1808
50068,37.647408,-120.978802,0,0.0,male,742,466
21030,51.005249,-0.105309,0,0.0,male,150,147
16575,51.005249,-0.105309,0,0.0,male,63,223
67667,52.484902,13.437488,0,0.0,female,67,81
230877,41.034928,28.97769,20,0.1526315789473684,male,760,337
215282,40.729348,-73.999958,3,0.0,female,1148,1261
88283,41.127373,-73.808384,0,0.0,female,171,210
36905,40.960763,-5.670254,0,0.0,female,569,440
117588,50.913749,-114.072398,0,0.0,male,2710,6738
50098,53.141365,8.225584,0,0.0,male,278,1341
173186,40.86645,-74.507106,0,0.0,male,281,440
56351,51.226437,6.773803,0,0.0,female,550,468
55371,39.767025,-86.156588,0,0.0,female,344,228
4247,40.221321,-85.404582,0,0.0,male,230,1761
108901,40.736267,-73.989701,0,0.0,male,184,91
244464,18.921848,-99.236143,0,0.0,female,108,146
81726,41.532429,-93.64454,0,0.0,female,351,321
3935,40.651252,-74.407851,0,0.0,male,900,527
66504,51.513203,-0.09921,0,0.0,female,207,183
212859,40.110848,-88.226057,2,0.0,female,956,919
119154,38.961246,-77.086443,0,0.0,male,398,124
158277,44.821253,-68.77774,3,1.0,female,42,86
164063,35.029733,-85.189662,0,0.0,male,112,202
154643,45.17815,-93.109428,0,0.0,male,600,266
224169,19.402285,-99.262161,0,0.0,male,269,773
129394,19.402285,-99.262161,0,0.0,male,352,343
181203,42.710166,-73.820589,0,0.0,male,70,306
229251,40.758887,-73.973324,0,0.0,female,377,318
4308,42.863034,-8.554277,0,0.0,male,94,52
50889,39.77223,-89.707918,0,0.0,female,624,617
73828,49.24097,-123.105746,0,0.0,male,672,933
126483,41.744348,-72.683197,0,0.0,male,2767,2464
10208,40.813745,-96.705403,0,0.0,male,3071,3031
238835,6.210174,-75.571185,0,0.0,female,168,47
157215,18.364021,-65.996702,0,0.0,female,70,34
175381,-12.110977,-77.001994,0,0.0,female,115,161
58398,38.239233,-120.364513,0,0.0,male,1069,471
31634,34.066034,-118.389744,0,0.0,male,1077,426
15367,35.657048,139.69143,0,0.0,male,36,37
152948,39.536096,-119.864064,11,0.1272727272727272,female,218,468
225237,48.431416,-123.32133,0,0.0,male,218,110
35553,-23.579938,-46.649374,0,0.0,male,2071,7597
28006,-23.580901,-46.697474,0,0.0,male,329,503
40489,-23.580901,-46.697474,0,0.0,male,237,325
1225,-23.580901,-46.697474,0,0.0,male,665,720
96047,-23.580901,-46.697474,0,0.0,male,573,386
81481,-23.580901,-46.697474,0,0.0,male,250,721
23595,-23.580901,-46.697474,43,0.1572535991140642,male,264,149
220079,-23.580901,-46.697474,1,0.0,male,90,161
45784,-23.580901,-46.697474,0,0.0,male,33,40
94445,-23.580901,-46.697474,0,0.0,male,200,202
125070,-23.580901,-46.697474,0,0.0,male,401,224
65236,-23.580901,-46.697474,0,0.0,female,105,46
35538,-23.580901,-46.697474,0,0.0,female,290,457
34250,-23.580901,-46.697474,0,0.0,male,1961,1648
34250,-23.580901,-46.697474,0,0.0,male,1946,1623
25694,-23.580901,-46.697474,0,0.0,male,328,236
115900,-23.580901,-46.697474,12,0.2272727272727272,female,289,145
72872,-23.580901,-46.697474,0,0.0,male,157,41
59155,-23.580901,-46.697474,0,0.0,male,1182,246
120550,-23.580901,-46.697474,0,0.0,female,325,239
96392,-23.580901,-46.697474,0,0.0,male,246,73
28477,-23.580901,-46.697474,0,0.0,male,284,273
23950,-23.580901,-46.697474,0,0.0,male,3483,3169
26645,-23.580901,-46.697474,2,0.0,male,401,389
43960,-23.580901,-46.697474,0,0.0,female,90,132
27566,-23.580901,-46.697474,0,0.0,female,77,100
259559,-23.580901,-46.697474,0,0.0,female,253,192
135161,-23.580901,-46.697474,0,0.0,male,282,144
116985,-23.580901,-46.697474,2,0.0,male,1993,1235
228847,-23.580901,-46.697474,0,0.0,female,20,11
29051,-23.580901,-46.697474,0,0.0,male,135,64
4268,-23.580901,-46.697474,0,0.0,female,141,68
204309,-23.580901,-46.697474,0,0.0,female,86,89
90121,39.876876,-84.308917,0,0.0,male,1118,1577
139181,38.047611,23.803906,0,0.0,male,1970,898
70254,48.864168,2.293655,0,0.0,male,1142,911
62086,34.666105,135.503381,0,0.0,female,1168,1345
62086,34.666105,135.503381,0,0.0,female,1174,1348
106940,34.345217,134.050203,0,0.0,male,209,272
105284,34.687727,135.506049,0,0.0,male,36,227
220609,43.064616,-86.232767,0,0.0,male,350,166
46731,41.383829,2.150807,0,0.0,female,149,96
188651,47.366952,8.547641,0,0.0,male,266,161
135718,41.095734,29.092033,0,0.0,male,96,71
59490,34.733387,135.501477,3,0.6666666666666666,male,156,102
202,33.628771,-117.728548,0,0.0,female,2001,112
35853,26.305111,-98.173141,0,0.0,female,108,201
238089,18.402691,-66.048964,0,0.0,male,305,163
98722,34.019529,-118.122677,0,0.0,male,194,246
32719,43.354404,-8.40298,0,0.0,male,261,212
130766,-34.129237,18.397933,0,0.0,female,559,171
54521,50.112232,8.752715,0,0.0,male,226,242
54521,50.112232,8.752715,0,0.0,male,368,456
95603,-34.628264,-58.446236,0,0.0,male,1445,588
1398,28.40968,-81.463771,0,0.0,male,580,1018
1398,28.40968,-81.463771,0,0.0,male,584,1025
154828,53.745336,-1.648507,0,0.0,male,268,205
91067,33.622682,-117.683838,0,0.0,male,841,591
98849,40.49777,-3.661135,0,0.0,male,218,63
88985,33.373778,-81.972399,0,0.0,male,842,655
136469,42.690543,23.337445,0,0.0,male,212,192
4884,42.097426,-87.815824,0,0.0,male,1421,1212
119614,33.944642,-83.409276,0,0.0,female,2256,2639
186927,41.877836,-87.633703,6,0.3333333333333333,male,156,51
11784,-33.439823,-70.630201,0,0.0,male,74,12
231343,-33.439823,-70.630201,0,0.0,male,1440,1817
21671,-23.556385,-46.692688,0,0.0,male,608,508
155953,34.745967,-92.265855,0,0.0,male,291,272
50136,41.498924,-72.901879,0,0.0,male,154,118
76543,43.086285,-89.524841,3,0.3333333333333333,female,2001,1198
25171,34.224045,135.181478,0,0.0,male,173,211
92064,56.922132,23.979839,0,0.0,female,139,151
95113,34.733563,135.430816,0,0.0,male,205,307
248999,3.188433,101.586333,0,0.0,male,420,284
140833,35.728712,-78.795619,0,0.0,female,162,59
13866,55.663595,12.575943,0,0.0,male,1000,1205
11363,42.911256,-2.664571,0,0.0,male,228,163
27096,48.858782,2.348435,0,0.0,female,170,43
75669,35.588225,139.728403,3,0.0,male,92,43
108601,41.951398,-91.713802,4,0.0,male,95,58
73588,5.978857,116.070857,0,0.0,female,240,155
142438,-32.856008,-68.808623,0,0.0,male,258,150
229174,-23.567685,-46.697463,17,0.1176470588235294,male,18,5
185779,35.16203,-84.879534,1,0.0,female,283,1218
160251,51.383529,-2.362178,0,0.0,male,120,204
39083,51.923603,4.471419,0,0.0,male,199,196
37029,-30.023802,-51.201524,0,0.0,female,523,186
198601,42.279042,-83.736523,0,0.0,male,138,90
80199,51.432053,6.768876,14,0.3516483516483517,male,193,155
254638,48.904336,2.310262,0,0.0,female,178,52
17415,14.556835,121.02406,55,0.1723905723905724,female,88,131
63705,41.033002,28.98424,0,0.0,male,410,556
58193,43.440518,5.222797,3,0.0,male,424,678
2335,45.187481,5.740142,0,0.0,male,649,368
50021,27.949413,-82.462702,0,0.0,male,440,511
239375,39.301753,-84.307098,0,0.0,male,949,179
219013,40.145914,-75.319458,0,0.0,male,73,73
193965,10.23927,-68.000221,0,0.0,male,260,213
94843,50.075423,14.429416,0,0.0,female,123,231
164712,51.960137,7.62942,0,0.0,male,408,803
202210,37.99413,23.732501,0,0.0,female,188,329
199498,14.576263,121.059015,0,0.0,female,206,296
113264,26.275324,-80.15058,0,0.0,male,173,61
53743,39.070579,-94.592843,0,0.0,male,1371,610
82125,48.771599,9.178071,0,0.0,male,509,554
188406,45.45405,12.298336,0,0.0,male,1401,1336
228271,47.97547,-122.216779,0,0.0,female,109,166
145642,33.503596,-82.021415,0,0.0,male,130,111
36531,33.503596,-82.021415,0,0.0,female,145,77
7871,33.503596,-82.021415,0,0.0,male,337,201
129621,33.503596,-82.021415,0,0.0,male,1086,536
106227,33.503596,-82.021415,0,0.0,female,239,175
224999,-33.506593,-70.605966,0,0.0,male,348,373
3230,43.200475,-77.659046,0,0.0,male,345,587
98030,-25.45099,-49.251512,8,0.0714285714285714,male,174,202
86470,-25.45099,-49.251512,0,0.0,male,192,283
34309,52.292848,4.704229,0,0.0,male,121,130
87799,52.292848,4.704229,0,0.0,female,628,377
256110,41.885166,-87.62445,0,0.0,male,54,73
256110,41.885166,-87.62445,0,0.0,male,49,60
232103,51.755271,0.005975,0,0.0,male,1748,1738
8013,-23.608747,-46.666958,0,0.0,male,969,928
104179,45.514149,-73.572901,0,0.0,male,105,198
25864,42.736245,-71.195099,0,0.0,male,2001,1558
163429,29.747353,-95.377962,0,0.0,male,1079,555
57335,34.064251,-83.990556,0,0.0,male,286,347
72170,-26.820643,-65.20224,0,0.0,female,548,2207
7704,41.888924,-87.801521,0,0.0,female,314,528
8410,34.670673,135.486225,117,0.0654288240495137,female,89,42
57829,13.768773,100.50117,11,0.109090909090909,female,382,402
109050,41.499128,-74.010944,0,0.0,male,1494,551
126414,42.537781,-76.505534,0,0.0,male,2001,585
126745,26.007286,-80.30824,0,0.0,female,100,56
263140,-36.763946,144.277237,0,0.0,male,84,113
127035,38.77373,-121.263257,0,0.0,female,339,329
140076,49.478102,-119.583563,0,0.0,male,1799,509
56660,31.948878,35.865215,0,0.0,female,188,133
155386,-37.813666,144.973387,0,0.0,female,533,314
872,21.387229,-158.033953,14,0.6043956043956044,male,363,452
69873,34.703591,135.490966,0,0.0,male,69,27
72681,35.679854,139.768796,0,0.0,female,386,143
263940,53.227812,-0.540816,0,0.0,male,1468,2218
42626,41.00535,28.976837,0,0.0,male,575,646
12556,40.513179,-3.674669,0,0.0,female,382,133
74210,35.335018,137.121171,0,0.0,female,406,254
59203,-23.520906,-46.618381,0,0.0,male,1964,1742
10005,35.705585,139.751909,0,0.0,female,430,128
97114,40.957033,29.087517,0,0.0,female,328,334
210491,41.036267,28.984346,0,0.0,female,310,299
238283,-6.894517,107.588146,0,0.0,male,310,134
31250,-33.427448,-70.626318,0,0.0,male,1275,642
210966,52.17176,5.292395,0,0.0,male,424,473
50303,41.398673,2.194337,0,0.0,male,417,401
67812,-23.523425,-46.650052,0,0.0,male,1056,978
42514,38.581958,-77.325788,0,0.0,male,231,481
22664,41.823368,-71.413833,0,0.0,male,319,846
69601,-30.057395,-51.174531,0,0.0,male,529,323
109987,-3.777887,-38.541112,0,0.0,male,93,100
12857,48.140533,11.55942,0,0.0,male,745,264
18370,55.761795,37.570704,0,0.0,male,152,55
259031,40.037987,-75.551823,0,0.0,female,510,137
181045,41.648851,-0.879052,0,0.0,female,178,155
56779,38.955537,-77.069786,0,0.0,female,166,181
7826,58.593113,16.186093,0,0.0,male,294,316
169618,32.618792,-83.668662,0,0.0,male,59,137
43991,39.467645,-0.37514,0,0.0,male,483,689
221726,34.36592,-89.533123,0,0.0,female,145,237
78412,4.665965,-74.055727,0,0.0,female,1998,1296
3708,42.971846,-85.763529,0,0.0,male,251,261
34015,51.909941,4.477004,0,0.0,female,884,1474
72022,35.177342,-101.923792,0,0.0,male,1943,3332
160213,52.679611,-1.827138,0,0.0,female,33,33
139051,25.651237,-100.338006,0,0.0,male,953,1016
9379,37.276517,-121.803476,0,0.0,male,332,246
30431,45.796703,-108.52252,2,0.0,male,813,962
132883,43.502194,-96.785198,0,0.0,male,124,228
3616,41.99537,-73.876312,0,0.0,male,744,587
32797,-22.961797,-43.217142,0,0.0,female,1047,744
25712,48.872081,2.365953,0,0.0,female,266,76
158267,45.042165,-74.743511,0,0.0,male,296,51
16923,51.524225,-0.077121,0,0.0,female,2000,592
196600,40.681679,-73.68659,0,0.0,male,143,68
172217,41.650142,-91.539601,0,0.0,male,962,689
259855,-26.880526,-48.649113,0,0.0,male,572,699
219335,33.946048,-118.398049,0,0.0,male,1016,810
70666,43.541603,-5.675211,0,0.0,female,599,869
260071,41.240416,-75.848579,0,0.0,male,527,1278
241860,-0.107717,-78.489075,0,0.0,male,204,258
237914,30.303782,-81.65436,0,0.0,male,157,166
141887,38.004676,-84.572491,0,0.0,male,270,409
140251,41.829601,-72.482772,0,0.0,male,969,3036
134113,42.988771,-88.260898,0,0.0,male,159,59
54266,48.860543,2.367779,0,0.0,female,804,6264
18933,48.83394,2.332775,0,0.0,female,2073,2014
217132,26.933869,-80.133001,0,0.0,male,49,22
105399,40.339901,-76.810644,7,0.0476190476190476,female,709,787
264951,52.350233,5.61553,0,0.0,male,962,2402
2628,-35.238259,149.065654,0,0.0,male,522,358
45705,-23.565428,-46.65134,0,0.0,male,68,24
19276,38.997518,-77.287029,23,0.0474308300395256,male,506,518
233757,-33.447485,-70.599196,0,0.0,male,246,136
16321,35.00995,135.766999,0,0.0,male,475,1393
140065,42.086535,-75.966296,0,0.0,female,81,55
59522,35.561356,139.575087,0,0.0,female,260,353
64651,26.045681,-80.261427,0,0.0,male,23460,28429
86509,3.116868,101.676852,0,0.0,male,65,54
108247,3.081894,101.58474,0,0.0,male,550,279
114177,36.238579,137.968851,0,0.0,male,216,190
159103,34.699672,135.494696,0,0.0,female,97,32
212164,39.631967,-79.955155,0,0.0,female,336,115
1267,37.499904,126.744976,0,0.0,male,653,665
10455,35.697321,139.812661,0,0.0,male,1526,1807
4611,52.826417,-1.330376,0,0.0,male,851,309
128301,24.902177,67.111993,5,0.0,male,443,318
175976,48.117116,11.543841,0,0.0,male,1118,189
92776,-6.239751,106.628966,0,0.0,male,60,28
87453,-6.239751,106.628966,0,0.0,male,1054,3211
12778,35.700105,139.773967,0,0.0,male,43,15
188416,25.079219,55.135059,0,0.0,male,111,151
6348,48.573512,7.758837,0,0.0,female,508,303
219132,46.948811,7.443985,0,0.0,male,409,299
14711,46.010887,8.957285,0,0.0,male,313,288
162312,52.96815,5.607323,0,0.0,male,123,67
28572,52.96815,5.607323,0,0.0,male,313,450
17159,1.285848,103.803848,0,0.0,male,479,870
151932,51.569094,0.460482,0,0.0,male,1005,608
10191,43.698627,10.39959,0,0.0,male,3029,6185
177201,49.758248,6.642821,0,0.0,male,27,20
145771,51.478835,-3.179418,0,0.0,female,651,313
30543,40.449549,-3.694058,0,0.0,male,229,1052
133772,36.057995,-79.88896,0,0.0,male,1984,482
266375,46.769792,23.593783,0,0.0,female,424,739
203688,5.376589,100.315711,0,0.0,male,106,109
62993,41.414073,2.152376,2,0.0,female,1011,965
29835,55.87495,-4.364448,0,0.0,female,218,396
254897,50.716288,-1.875596,0,0.0,male,526,876
2189,36.290293,-115.205383,0,0.0,male,552,546
2189,36.290293,-115.205383,0,0.0,male,550,549
242692,55.754675,37.62135,0,0.0,male,38,56
81764,55.754675,37.62135,0,0.0,male,200,33
180527,43.047504,-76.155506,6,0.2,male,111,72
19473,38.272318,140.87444,7,0.0476190476190476,male,1051,584
63787,41.468031,-81.855977,0,0.0,male,1091,231
82766,-23.533615,-46.214069,0,0.0,male,193,176
